,budget,company,genre,gross,name,score,votes,year
3481,0.0,4k Films,Comedy,103215.0,La Ciénaga,7.0,3777,2001
3482,0.0,Fireworks Pictures,Drama,304909.0,Me Without You,7.0,3970,2001
3483,11000000.0,Touchstone Pictures,Comedy,23978402.0,Corky Romano,4.6,11303,2001
3484,0.0,Manic LLC,Drama,69716.0,Manic,7.4,8676,2001
3485,30000000.0,Alcon Entertainment,Drama,430313.0,The Affair of the Necklace,6.1,4644,2001
3486,23000000.0,Disney Television Animation,Animation,36696761.0,Recess: School's Out,6.6,7522,2001
3487,12000000.0,Alma UK Limited,Biography,419414.0,Bride of the Wind,5.7,536,2001
3488,38000000.0,Fox 2000 Pictures,Comedy,22770864.0,Joe Somebody,5.5,8891,2001
3489,0.0,Canal+,Crime,1359133.0,Read My Lips,7.4,11746,2001
3490,7000000.0,Lions Gate Films,Drama,3209481.0,The Cat's Meow,6.4,7093,2001
3491,17000000.0,Lost Soul Productions,Drama,3100650.0,Soul Survivors,3.9,7504,2001
3492,7000000.0,United Artists,Drama,411034.0,CQ,6.3,4247,2001
3493,0.0,MBP (Germany),Drama,4460426.0,Parejas en conflicto,7.3,17112,2001
3494,0.0,Allegro Film,Drama,13031.0,Dog Days,7.1,5262,2001
3495,0.0,IMF Internationale Medien und Film GmbH & Co. Produktions KG,Comedy,637769.0,Blow Dry,6.3,7177,2001
3496,0.0,Samuel Goldwyn Films,Comedy,4447014.0,Tortilla Soup,6.6,3663,2001
3497,0.0,Werner Herzog Filmproduktion,Drama,80636.0,Invincible,6.5,3695,2001
3498,0.0,Arclightz and Films Pvt. Ltd.,Action,702777.0,Ashoka the Great,6.7,11597,2001
3499,13000000.0,Screen Gems,Comedy,22235901.0,Two Can Play That Game,6.1,4642,2001
3500,0.0,Arte,Comedy,4160475.0,Mostly Martha,7.3,7121,2001
3501,0.0,EuropaCorp,Action,81525.0,Wasabi,6.6,31525,2001
3502,7000000.0,Bates Entertainment,Comedy,23247539.0,Kingdom Come,5.7,1846,2001
3503,0.0,Sacher Film,Drama,1014416.0,The Son's Room,7.4,15598,2001
3504,13500000.0,Universal Pictures,Crime,687194.0,The Caveman's Valentine,6.0,5794,2001
3505,0.0,Canal+ España,Drama,302675.0,Intacto,6.9,11784,2001
3506,10000000.0,A Happy Place,Comedy,4356743.0,On the Line,4.1,3767,2001
3507,2500000.0,Columbia TriStar Home Video,Comedy,405182.0,Little Secrets,6.5,2814,2001
3508,0.0,Aboriginal Peoples Television Network,Drama,3786801.0,Atanarjuat: The Fast Runner,7.5,5768,2001
3509,0.0,Renaissance Films,Drama,319125.0,The Safety of Objects,6.6,3853,2001
3510,0.0,Bavaria Film,Biography,6173485.0,En algún lugar de África,7.7,11175,2001
3511,100000000.0,Miramax,Crime,77812000.0,Gangs of New York,7.5,340246,2002
3512,100000000.0,1492 Pictures,Adventure,261988482.0,Harry Potter and the Chamber of Secrets,7.4,432417,2002
3513,139000000.0,Columbia Pictures Corporation,Action,403706375.0,Spider-Man,7.3,587005,2002
3514,52000000.0,DreamWorks,Biography,164615351.0,Catch Me If You Can,8.1,611179,2002
3515,3300000.0,O2 Filmes,Crime,7563397.0,City of God,8.7,580295,2002
3516,35000000.0,R.P. Productions,Biography,32572577.0,The Pianist,8.5,558449,2002
3517,11000000.0,Warner Bros.,Drama,41227069.0,A Walk to Remember,7.4,174670,2002
3518,0.0,120 Films,Crime,753501.0,Irreversible,7.4,95140,2002
3519,45000000.0,Miramax,Comedy,170687518.0,Chicago,7.2,184943,2002
3520,8000000.0,DNA Films,Drama,45064915.0,28 Days Later...,7.6,320108,2002
3521,94000000.0,New Line Cinema,Adventure,342551365.0,The Lord of the Rings: The Two Towers,8.7,1206786,2002
3522,48000000.0,DreamWorks,Horror,129128133.0,The Ring,7.1,275425,2002
3523,41000000.0,Imagine Entertainment,Drama,116724075.0,8 Mile,7.0,204990,2002
3524,84000000.0,Warner Bros.,Animation,153288182.0,Scooby-Doo,5.0,77811,2002
3525,50000000.0,Fox 2000 Pictures,Drama,52801000.0,Unfaithful,6.7,67756,2002
3526,102000000.0,Twentieth Century Fox Film Corporation,Action,132072926.0,Minority Report,7.7,430579,2002
3527,4000000.0,Slough Pond,Comedy,4059680.0,Secretary,7.0,72138,2002
3528,60000000.0,Universal Pictures,Action,121661683.0,The Bourne Identity,7.9,442597,2002
3529,35000000.0,Touchstone Pictures,Action,54234062.0,The Count of Monte Cristo,7.7,111649,2002
3530,80000000.0,DreamWorks,Crime,104454762.0,Road to Perdition,7.7,214021,2002
3531,38000000.0,Touchstone Pictures,Comedy,127223418.0,Sweet Home Alabama,6.2,89028,2002
3532,115000000.0,Lucasfilm,Action,310675583.0,Star Wars: Episode II - Attack of the Clones,6.6,510731,2002
3533,75000000.0,Icon Entertainment International,Action,78122718.0,We Were Soldiers,7.2,111599,2002
3534,48000000.0,Columbia Pictures Corporation,Crime,96397334.0,Panic Room,6.8,220623,2002
3535,46000000.0,Alcon Entertainment,Drama,67355513.0,Insomnia,7.2,235773,2002
3536,25000000.0,Paramount Pictures,Drama,41675994.0,The Hours,7.6,108353,2002
3537,78000000.0,Universal Pictures,Crime,93149898.0,Dragón rojo,7.2,215791,2002
3538,33000000.0,Constantin Film,Action,40119709.0,Resident Evil,6.7,216222,2002
3539,20000000.0,Dimension Films,Action,1203974.0,Equilibrium,7.5,277569,2002
3540,142000000.0,Eon Productions,Action,160942139.0,Die Another Day,6.1,179342,2002
3541,140000000.0,Columbia Pictures Corporation,Action,190418803.0,Men in Black II,6.1,284356,2002
3542,72000000.0,Touchstone Pictures,Drama,227966634.0,Signs,6.7,292420,2002
3543,19000000.0,Beverly Detroit,Comedy,22245861.0,Adaptation.,7.7,153539,2002
3544,54000000.0,New Line Cinema,Action,82348319.0,Blade II,6.7,171317,2002
3545,5000000.0,Gold Circle Films,Comedy,241438208.0,Casarse... está en griego,6.6,107984,2002
3546,60000000.0,Paramount Pictures,Action,43254409.0,Star Trek: Nemesis,6.4,62507,2002
3547,59000000.0,Twentieth Century Fox Film Corporation,Animation,176387405.0,Ice Age,7.6,357258,2002
3548,70000000.0,Revolution Studios,Action,142109382.0,xXx,5.8,156008,2002
3549,0.0,Touchstone Pictures,Comedy,35081594.0,The Hot Chick,5.5,79439,2002
3550,80000000.0,Walt Disney Pictures,Animation,145794338.0,Lilo & Stitch,7.2,131270,2002
3551,63000000.0,New Line Cinema,Action,213307889.0,Austin Powers in Goldmember,6.2,172153,2002
3552,0.0,Kintop Pictures,Comedy,32543449.0,Bend It Like Beckham,6.7,94400,2002
3553,13000000.0,Fox 2000 Pictures,Crime,46566212.0,Phone Booth,7.1,221926,2002
3554,12000000.0,Handprint Entertainment,Biography,25885000.0,Frida,7.4,66915,2002
3555,18000000.0,Paramount Pictures,Comedy,41032915.0,Orange County,6.2,42919,2002
3556,140000000.0,Walt Disney Feature Animation,Animation,38176783.0,Treasure Planet,7.1,79637,2002
3557,100000000.0,First Light Production,Drama,35168966.0,K-19: The Widowmaker,6.7,52002,2002
3558,6000000.0,Myriad Pictures,Comedy,21005329.0,Van Wilder: Party Liaison,6.4,93275,2002
3559,60000000.0,Spyglass Entertainment,Action,43061982.0,Reign of Fire,6.2,113304,2002
3560,60000000.0,Universal Pictures,Action,91047077.0,The Scorpion King,5.5,110841,2002
3561,25000000.0,New Line Cinema,Comedy,17844216.0,Punch-Drunk Love,7.3,118802,2002
3562,35000000.0,Warner Bros.,Horror,30113491.0,Ghost Ship,5.5,80523,2002
3563,43000000.0,Columbia Pictures Corporation,Comedy,24718164.0,The Sweetest Thing,5.1,48712,2002
3564,47000000.0,Twentieth Century Fox Film Corporation,Drama,14970038.0,Solaris,6.2,70859,2002
3565,21000000.0,EuropaCorp,Action,25296447.0,The Transporter,6.8,252974,2002
3566,30000000.0,Universal Pictures,Comedy,41385278.0,About a Boy,7.1,151125,2002
3567,40000000.0,Regency Enterprises,Comedy,14448589.0,Life or Something Like It,5.8,20540,2002
3568,31000000.0,Beijing New Picture Film Co.,Action,53710019.0,Hero,7.9,157335,2002
3569,6428966.0,Media Asia Films,Crime,169659.0,Infernal Affairs,8.1,100326,2002
3570,35000000.0,Warner Bros.,Drama,30336800.0,Queen of the Damned,5.3,46391,2002
3571,32000000.0,Lakeshore Entertainment,Drama,35746370.0,The Mothman Prophecies,6.5,67002,2002
3572,60000000.0,Castle Rock Entertainment,Comedy,93354851.0,Two Weeks Notice,6.1,91854,2002
3573,38000000.0,Columbia Pictures Corporation,Crime,40007742.0,Enough,5.7,32959,2002
3574,8000000.0,Flan de Coco Films,Drama,14015786.0,The Good Girl,6.5,39603,2002
3575,5000000.0,25th Hour Productions,Drama,13060843.0,25th Hour,7.7,156154,2002
3576,1500000.0,Tonic Films,Comedy,21158188.0,Cabin Fever,5.6,65465,2002
3577,80000000.0,DreamWorks Animation,Animation,73280117.0,Spirit: Stallion of the Cimarron,7.1,50166,2002
3578,80000000.0,Warner Bros.,Action,56684819.0,The Time Machine,5.9,108052,2002
3579,15000000.0,Dimension Films,Comedy,30354442.0,Halloween: Resurrection,4.1,29063,2002
3580,30000000.0,Universal Pictures,Drama,40390647.0,Blue Crush,5.6,27193,2002
3581,115000000.0,Metro-Goldwyn-Mayer (MGM),Action,40914068.0,Windtalkers,6.0,58906,2002
3582,85000000.0,Warner Bros.,Action,40077257.0,Collateral Damage,5.5,64737,2002
3583,50000000.0,Columbia Pictures Corporation,Comedy,126293452.0,Mr. Deeds,5.8,118036,2002
3584,68000000.0,Paramount Pictures,Action,118907036.0,The Sum of All Fears,6.4,91007,2002
3585,55000000.0,Revolution Studios,Comedy,94011225.0,Maid in Manhattan,5.1,72953,2002
3586,36000000.0,New Line Cinema,Crime,71756802.0,John Q,7.1,106341,2002
3587,4000000.0,Kingsgate Films,Comedy,6532619.0,The Rules of Attraction,6.7,45923,2002
3588,0.0,"Deseo, El",Drama,9284265.0,Talk to Her,8.0,91586,2002
3589,70000000.0,Touchstone Pictures,Action,30160161.0,Bad Company,5.6,41284,2002
3590,42000000.0,Twentieth Century Fox Film Corporation,Crime,41543207.0,High Crimes,6.3,32605,2002
3591,0.0,Canal+,Adventure,3115188.0,Asterix and Obelix Meet Cleopatra,6.6,40503,2002
3592,15000000.0,Walt Disney Pictures,Drama,19158074.0,Tuck Everlasting,6.7,18985,2002
3593,38000000.0,Dimension Films,Action,85846429.0,Spy Kids 2: Island of Lost Dreams,5.1,49101,2002
3594,21000000.0,Touchstone Pictures,Drama,6835856.0,Moonlight Mile,6.7,12451,2002
3595,8000000.0,Odeon Films,Drama,1641788.0,Spider,6.8,31663,2002
3596,29000000.0,Miramax,Biography,16003576.0,Confessions of a Dangerous Mind,7.1,74700,2002
3597,30000000.0,New Line Cinema,Comedy,65016287.0,About Schmidt,7.2,112029,2002
3598,50000000.0,Warner Bros.,Crime,31874869.0,Murder by Numbers,6.1,46166,2002
3599,13500000.0,Focus Features,Drama,15854988.0,Far from Heaven,7.4,38469,2002
3600,34000000.0,Happy Madison Productions,Animation,23443124.0,Eight Crazy Nights,5.3,19027,2002
3601,10000000.0,Avery Pix,Comedy,32983713.0,Friday After Next,5.8,21274,2002
3602,12000000.0,Fuzzy Bunny Films (I),Comedy,37191304.0,Crossroads,3.4,35300,2002
3603,12000000.0,Fox Searchlight Pictures,Drama,31597131.0,One Hour Photo,6.8,102344,2002
3604,30000000.0,Warner Bros.,Action,17322606.0,Eight Legged Freaks,5.4,46341,2002
3605,17000000.0,Miramax,Comedy,37950822.0,40 Days and 40 Nights,5.6,64465,2002
3606,4000000.0,CJ Entertainment,Crime,45289.0,Sympathy for Mr. Vengeance,7.7,50651,2002
3607,15000000.0,Paramount Pictures,Adventure,47811275.0,Big Fat Liar,5.4,30579,2002
3608,10000000.0,United Artists Film Corporation,Drama,1587173.0,Nicholas Nickleby,7.2,9963,2002
3609,60000000.0,Blue Train Productions,Action,50547998.0,The Tuxedo,5.3,67127,2002
3610,0.0,New Line Cinema,Comedy,9680913.0,S1m0ne,6.1,54019,2002
3611,30000000.0,Columbia Pictures,Action,62536.0,Trapped,6.2,20617,2002
3612,13000000.0,Revolution Studios,Comedy,28972187.0,The New Guy,5.9,29982,2002
3613,500000.0,2 Loop Films,Drama,150277.0,May,6.7,28449,2002
3614,2000000.0,Muse Productions,Comedy,410241.0,Spun,6.8,33439,2002
3615,20000000.0,98 MPH Productions,Drama,75600072.0,The Rookie,7.0,28077,2002
3616,10000000.0,Screen Gems,Comedy,7876.0,Swept Away,3.6,13734,2002
3617,20000000.0,Motion Picture Corporation of America (MPCA),Comedy,8586376.0,Boat Trip,4.9,27849,2002
3618,20000000.0,Amen Ra Films,Action,12398628.0,Undisputed,6.2,24459,2002
3619,10000000.0,Twentieth Century Fox Film Corporation,Action,16033556.0,Kung Pow: Enter the Fist,6.2,39559,2002
3620,16000000.0,Warner Bros.,Drama,16346122.0,White Oleander,7.2,26787,2002
3621,35000000.0,Quinta Communications,Crime,6592103.0,Mujer fatal,6.3,29963,2002
3622,15000000.0,Alphaville Films,Action,9059588.0,Dark Blue,6.6,18124,2002
3623,65000000.0,Walt Disney Pictures,Comedy,139236327.0,The Santa Clause 2,5.6,38234,2002
3624,45000000.0,Paramount Pictures,Drama,66818548.0,Changing Lanes,6.5,60451,2002
3625,0.0,Dimension Films,Action,3042188.0,Paid in Full,7.1,8112,2002
3626,40000000.0,Dimension Films,Horror,605562.0,Below,6.2,18804,2002
3627,26000000.0,Paramount Pictures,Action,36985501.0,Clockstoppers,5.2,11909,2002
3628,40000000.0,Touchstone Pictures,Comedy,7262288.0,Big Trouble,6.5,18116,2002
3629,16000000.0,DreamWorks,Comedy,4839383.0,Hollywood Ending,6.6,23072,2002
3630,35000000.0,Walt Disney Pictures,Adventure,81172560.0,Snow Dogs,5.1,21710,2002
3631,8500000.0,Twentieth Century Fox Film Corporation,Drama,28563926.0,Swimfan,5.0,17091,2002
3632,20000000.0,Fox 2000 Pictures,Comedy,56398162.0,Drumline,5.7,29636,2002
3633,0.0,South Pacific Pictures,Drama,20779666.0,La leyenda de las ballenas,7.6,35767,2002
3634,50000000.0,Malpaso Productions,Action,26199517.0,Blood Work,6.4,36540,2002
3635,35000000.0,Paramount Pictures,Adventure,18306166.0,The Four Feathers,6.5,29532,2002
3636,12000000.0,Metro-Goldwyn-Mayer (MGM),Comedy,75782105.0,Barbershop,6.3,23871,2002
3637,30000000.0,Twentieth Century Fox Film Corporation,Comedy,51432423.0,Like Mike,5.1,16153,2002
3638,0.0,Centre National de la Cinématographie (CNC),Comedy,104533.0,Secret Things,6.1,3916,2002
3639,0.0,Revolution Films,Biography,1130379.0,24 Hour Party People,7.4,28543,2002
3640,85000000.0,Material,Action,38082712.0,Showtime,5.5,54818,2002
3641,70000000.0,Columbia Pictures Corporation,Action,33105600.0,I Spy,5.4,43883,2002
3642,18000000.0,Castle Rock Entertainment,Crime,764554.0,The Salton Sea,7.2,27543,2002
3643,16000000.0,Revolution Studios,Adventure,40363530.0,The Master of Disguise,3.3,19029,2002
3644,15000000.0,Miramax,Comedy,8378141.0,The Importance of Being Earnest,6.9,19899,2002
3645,70000000.0,Cheyenne Enterprises,Drama,19076815.0,Hart's War,6.3,45910,2002
3646,1000000.0,Silver Sphere Corporation,Comedy,2003420.0,Bubba Ho-Tep,7.2,40698,2002
3647,3500000.0,Pioneer LDC,Horror,325661.0,Ju-on: The Grudge,6.7,34319,2002
3648,25000000.0,Universal Pictures,Action,38230435.0,Undercover Brother,5.8,30636,2002
3649,0.0,Memfis Film,Crime,181655.0,Lilya 4-Ever,7.9,37477,2002
3650,10000000.0,BBC Films,Crime,8111360.0,Dirty Pretty Things,7.4,36601,2002
3651,27000000.0,All Girl Productions,Drama,69599016.0,Divine Secrets of the Ya-Ya Sisterhood,6.0,16109,2002
3652,100000000.0,Castle Rock Entertainment,Comedy,4420080.0,The Adventures of Pluto Nash,3.8,21240,2002
3653,12500000.0,Fox Searchlight Pictures,Biography,21078145.0,Antwone Fisher,7.3,28371,2002
3654,120000000.0,Columbia Pictures Corporation,Animation,64956806.0,Stuart Little 2,5.4,40457,2002
3655,7500000.0,Paramount Pictures,Crime,10460089.0,Narc,7.2,35355,2002
3656,0.0,Hell's Kitchen Films,Drama,15539266.0,Tierra de sueños,7.8,37725,2002
3657,70000000.0,Atlas Entertainment,Action,18990798.0,Rollerball,3.0,23008,2002
3658,0.0,Crossfire Sound & Pictures,Comedy,267109.0,Waking Up in Reno,5.5,5105,2002
3659,60000000.0,Universal Pictures,Drama,30063805.0,Dragonfly,6.1,33117,2002
3660,55000000.0,Warner Bros.,Comedy,8355815.0,Death to Smoochy,6.4,35823,2002
3661,0.0,Kanzaman,Crime,256620.0,The Reckoning,6.6,5191,2002
3662,0.0,Blockbuster Films,Biography,144008.0,Dahmer,5.6,7967,2002
3663,29000000.0,FTM Productions,Comedy,16930185.0,Serving Sara,5.3,15017,2002
3664,12000000.0,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",Comedy,10198766.0,Sorority Boys,5.4,12478,2002
3665,10600000.0,Castelao Producciones,Horror,22163442.0,Darkness,5.4,17383,2002
3666,0.0,Bac Films,Comedy,3895664.0,L'auberge espagnole,7.3,35944,2002
3667,30000000.0,Miramax,Drama,12987647.0,The Quiet American,7.1,24812,2002
3668,0.0,"State Hermitage Museum, The",Drama,37439.0,Russian Ark,7.4,15616,2002
3669,17000000.0,Dimension Films,Horror,12840842.0,They,4.8,11322,2002
3670,0.0,Gold Circle Films,Crime,17639.0,Sonny,5.7,3628,2002
3671,6000000.0,Rumbalara Films,Adventure,6165429.0,Cerca de la libertad,7.5,24515,2002
3672,4000000.0,Gold Circle Films,Comedy,562059.0,Poolhall Junkies,7.0,8858,2002
3673,1200000.0,First Look International,Biography,6073.0,Bundy,5.9,6232,2002
3674,20000000.0,Disney Television Animation,Animation,48430258.0,Peter Pan II: Return to Neverland,5.8,14642,2002
3675,25000000.0,Paramount Pictures,Drama,10727683.0,Abandon,4.9,8168,2002
3676,3000000.0,HBO Films,Comedy,5844929.0,Real Women Have Curves,7.0,6236,2002
3677,0.0,Sony Pictures Classics,Drama,3663356.0,Laurel Canyon,6.4,13565,2002
3678,42000000.0,MDP Worldwide,Crime,13208023.0,Feardotcom,3.3,17833,2002
3679,35000000.0,Walt Disney Pictures,Comedy,16988996.0,The Country Bears,4.0,4149,2002
3680,10000000.0,First Look International,Drama,1483975.0,Evelyn,7.0,5611,2002
3681,11000000.0,Alliance Atlantis Communications,Comedy,4814244.0,Slackers,5.3,12825,2002
3682,70000000.0,Franchise Pictures,Action,14294842.0,Ballistic: Ecks vs. Sever,3.6,17279,2002
3683,60000000.0,Warner Bros.,Comedy,32122249.0,Analyze That,5.9,73442,2002
3684,3500000.0,Epsilon Motion Pictures,Adventure,236266.0,Gerry,6.2,15933,2002
3685,0.0,Scottish Screen,Drama,4890878.0,The Magdalene Sisters,7.8,23296,2002
3686,0.0,Red Chillies Entertainment,Musical,3500000.0,Devdas,7.6,29976,2002
3687,7000000.0,Focus Puller Inc.,Biography,2062066.0,Auto Focus,6.6,11759,2002
3688,0.0,BIM Distribuzione,Comedy,3076425.0,8 Women,7.1,25020,2002
3689,0.0,FGM Entertainment,Drama,28658.0,New Best Friend,5.3,2982,2002
3690,0.0,Bórd Scannán na hÉireann,Drama,768045.0,Bloody Sunday,7.7,20817,2002
3691,12500000.0,Beacon Communications,Drama,14060950.0,The Emperor's Club,6.9,15086,2002
3692,25000000.0,Focus Features,Drama,10103647.0,Possession,6.4,11970,2002
3693,10000000.0,CineWild,Action,6044618.0,Deuces Wild,5.6,6400,2002
3694,9000000.0,United Artists,Comedy,4681503.0,Igby Goes Down,7.0,29911,2002
3695,11000000.0,Miramax,Crime,774317.0,Heaven,7.1,21282,2002
3696,60000000.0,Franchise Pictures,Crime,22433915.0,City by the Sea,6.1,22160,2002
3697,55000000.0,Universal Pictures,Crime,79161.0,Eye See You,5.3,20748,2002
3698,0.0,Alta Films,Crime,31538.0,Sweet Sixteen,7.5,11376,2002
3699,60000000.0,Universal Pictures,Mystery,5350371.0,The Truth About Charlie,4.8,8899,2002
3700,9000000.0,Les Films Alain Sarde,Drama,121756.0,All or Nothing,7.6,8613,2002
3701,2000000.0,Miramax,Comedy,2506446.0,Full Frontal,4.8,8888,2002
3702,13000000.0,Screen Gems,Action,15361537.0,Half Past Dead,4.6,12824,2002
3703,0.0,Bavaria Film,Comedy,921547.0,The Man Without a Past,7.7,18741,2002
3704,8000000.0,Fox Searchlight Pictures,Romance,27362712.0,Brown Sugar,6.5,6451,2002
3705,14000000.0,New Line Cinema,Action,25482931.0,All About the Benjamins,5.8,10283,2002
3706,10000000.0,Fox Searchlight Pictures,Comedy,30307416.0,The Banger Sisters,5.6,13034,2002
3707,0.0,Melampo Cinematografica,Comedy,3684305.0,Pinocchio,4.2,6772,2002
3708,0.0,Det Danske Filminstitut,Drama,122308.0,Open Hearts,7.6,8429,2002
3709,0.0,American Zoetrope,Comedy,305690.0,Pumpkin,6.3,7792,2002
3710,1800000.0,Alameda Films,Drama,5709616.0,El crimen del padre Amaro,6.8,11545,2002
3711,0.0,Fox Searchlight Pictures,Crime,2377348.0,Sendero de sangre,7.0,5859,2002
3712,11000000.0,Universal Pictures,Comedy,3034181.0,The Guru,5.4,13953,2002
3713,500000.0,Solaris,Drama,13134.0,The Slaughter Rule,6.1,2098,2002
3714,17500000.0,United Artists,Crime,43061.0,City of Ghosts,6.0,4529,2002
3715,0.0,Holedigger Films,Comedy,1266828.0,Roger Dodger,7.0,15809,2002
3716,0.0,Téléma,Romance,1009827.0,He Loves Me... He Loves Me Not,7.2,16938,2002
3717,4000000.0,Sogepaq,Comedy,146402.0,Mondays in the Sun,7.7,10762,2002
3718,0.0,Not specified,Drama,267194.0,Morvern Callar,6.8,7294,2002
3719,11000000.0,Cartoon Network Studios,Animation,11411644.0,The Powerpuff Girls Movie,6.5,8247,2002
3720,0.0,Robbins Entertainment,Drama,103874.0,XX/XY,6.0,2877,2002
3721,25000000.0,Paramount Pictures,Animation,40108697.0,The Wild Thornberrys Movie,5.3,12741,2002
3722,12000000.0,Gaylord Films,Comedy,333976.0,Welcome to Collinwood,6.4,12971,2002
3723,0.0,Roc-a-fella Films,Drama,2099719.0,State Property,4.4,1705,2002
3724,15600000.0,Morgan Creek Productions,Comedy,13571817.0,Juwanna Mann,4.5,5482,2002
3725,3500000.0,Arenas Entertainment,Crime,17504595.0,Empire,6.0,6725,2002
3726,0.0,Applause Pictures,Drama,503714.0,The Eye,6.7,25764,2002
3727,250000.0,Cherry Sky Films,Crime,3802390.0,Better Luck Tomorrow,7.2,8218,2002
3728,3000000.0,Paramount Pictures,Animation,13684949.0,Hey Arnold! The Movie,5.9,5065,2002
3729,11000000.0,AAMPI Inc.,Drama,527019.0,Max,6.6,6491,2002
3730,0.0,Columbia Pictures Film Production Asia,Action,76584.0,So Close,6.7,6623,2002
3731,6000000.0,Wiseau-Films,Drama,1800.0,The Room,3.6,40355,2003
3732,140000000.0,Walt Disney Pictures,Action,305413918.0,Pirates of the Caribbean: The Curse of the Black Pearl,8.0,886092,2003
3733,30000000.0,Miramax,Action,70099045.0,Kill Bill: Vol. 1,8.1,807087,2003
3734,94000000.0,New Line Cinema,Adventure,377845905.0,The Lord of the Rings: The Return of the King,8.9,1332020,2003
3735,40000000.0,Universal Pictures,Comedy,59696144.0,Love Actually,7.7,346409,2003
3736,3000000.0,Egg Films,Action,707481.0,Oldboy: Cinco días para vengarse,8.4,400279,2003
3737,17000000.0,United Artists,Horror,35667218.0,Jeepers Creepers II,5.6,49100,2003
3738,25000000.0,Warner Bros.,Crime,90135191.0,Mystic River,8.0,361466,2003
3739,0.0,Recorded Picture Company (RPC),Drama,2531462.0,The Dreamers,7.2,89658,2003
3740,137000000.0,Universal Pictures,Action,132177234.0,Hulk,5.7,223943,2003
3741,94000000.0,Pixar Animation Studios,Animation,380843261.0,Finding Nemo,8.1,772029,2003
3742,4000000.0,Focus Features,Drama,44585453.0,Lost in Translation,7.8,345221,2003
3743,9200000.0,New Line Cinema,Horror,80571655.0,The Texas Chainsaw Massacre,6.2,114916,2003
3744,1500000.0,Fox Searchlight Pictures,Drama,4599680.0,Thirteen,6.8,72230,2003
3745,4500000.0,Media 8 Entertainment,Biography,34469210.0,Monster: Asesina en serie,7.3,114157,2003
3746,12600000.0,Summit Entertainment,Horror,15417771.0,Wrong Turn,6.1,93636,2003
3747,40000000.0,Twentieth Century Fox Film Corporation,Comedy,138614544.0,Cheaper by the Dozen,5.8,80652,2003
3748,150000000.0,Warner Bros.,Action,281492479.0,The Matrix Reloaded,7.2,446954,2003
3749,20000000.0,Walt Disney Pictures,Adventure,67406573.0,Holes,7.1,63052,2003
3750,22000000.0,Lakeshore Entertainment,Action,51970690.0,Underworld,7.0,225226,2003
3751,70000000.0,Columbia Pictures Corporation,Adventure,66257002.0,Big Fish,8.0,369336,2003
3752,78000000.0,Marvel Enterprises,Action,431881.0,Daredevil,5.3,185444,2003
3753,140000000.0,Warner Bros.,Action,111110575.0,The Last Samurai,7.7,340268,2003
3754,35000000.0,Paramount Pictures,Comedy,81261177.0,School of Rock,7.1,224330,2003
3755,200000000.0,C-2 Pictures,Action,150371112.0,Terminator 3: Rise of the Machines,6.3,326064,2003
3756,60000000.0,Paramount Pictures,Action,106128601.0,The Italian Job,7.0,302646,2003
3757,30000000.0,Columbia Pictures Corporation,Mystery,52159536.0,Identity,7.3,192146,2003
3758,30000000.0,New Line Cinema,Action,82622655.0,Freddy vs. Jason,5.8,95076,2003
3759,24000000.0,DreamWorks,Comedy,75585093.0,Old School,7.2,193885,2003
3760,76000000.0,Universal Pictures,Action,127154901.0,2 Fast 2 Furious,5.9,211309,2003
3761,150000000.0,Warner Bros.,Action,139313948.0,Matrix Revolutions,6.7,387387,2003
3762,0.0,Zentropa Entertainments,Crime,1530386.0,Dogville,8.0,115599,2003
3763,78000000.0,Angry Films,Action,66465204.0,The League of Extraordinary Gentlemen,5.8,148712,2003
3764,100000000.0,Universal Pictures,Adventure,48462608.0,Peter Pan,6.9,57420,2003
3765,7000000.0,Spectacle Entertainment Group,Horror,12634962.0,House of 1000 Corpses,6.0,64612,2003
3766,68000000.0,Castle Rock Entertainment,Drama,33715436.0,Dreamcatcher,5.5,80087,2003
3767,95000000.0,Paramount Pictures,Action,65660196.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,110166,2003
3768,79000000.0,Miramax,Adventure,95636509.0,Cold Mountain,7.2,124413,2003
3769,81000000.0,Spyglass Entertainment,Comedy,242829261.0,Bruce Almighty,6.7,319425,2003
3770,110000000.0,Twentieth Century Fox Film Corporation,Action,214949694.0,X-Men 2,7.5,441189,2003
3771,150000000.0,Twentieth Century Fox Film Corporation,Action,93927920.0,Master and Commander: The Far Side of the World,7.4,178098,2003
3772,22000000.0,Touchstone Pictures,Drama,58331254.0,Open Range,7.5,57419,2003
3773,85000000.0,Columbia Pictures Corporation,Action,47726342.0,The Rundown,6.7,87321,2003
3774,33000000.0,New Line Cinema,Comedy,173398518.0,Elf,6.9,162013,2003
3775,50000000.0,Lynda Obst Productions,Comedy,105813373.0,How to Lose a Guy in 10 Days,6.4,172078,2003
3776,109000000.0,Universal Pictures,Adventure,101149285.0,The Cat in the Hat,3.8,39497,2003
3777,26000000.0,Casual Friday Productions,Comedy,110230332.0,Freaky Friday,6.1,104892,2003
3778,120000000.0,Columbia Pictures Corporation,Action,100830111.0,Charlie's Angels: Full Throttle,4.8,105990,2003
3779,0.0,Archer Street Productions,Biography,11634362.0,Girl with a Pearl Earring,7.0,63882,2003
3780,130000000.0,Columbia Pictures Corporation,Action,138608444.0,Bad Boys II,6.6,190484,2003
